global_id,timestamp,run_tag,fee_rate,invest_percent,atr_mult_sl,atr_period,bb_period,bb_position_pct,bb_std_mult,confirmation_candles,ma_long,ma_short,macd_fast,macd_hist_min,macd_signal_period,macd_slow,max_position_candles,min_candles_between,momentum_period,momentum_threshold,rsi_oversold,rsi_period,sl_percent,tp_percent,use_atr_sl,use_bb,use_ma_cross,use_macd,use_momentum,use_rsi,use_volume,vol_ma_period,vol_multiplier,total_ops,ganadoras,perdedoras,winrate,ganancia_media_por_op,ganancia_media_ganadoras,perdida_media_perdedoras,mejor_operacion,peor_operacion,pnl_neto,pnl_por_operacion,roi_mensual,pnl_mensual,max_drawdown,score,tiempo_medio_h,ops_por_mes
934,2026-07-07T23:46:30.381583+00:00,20260707_234630,0.08,100.0,1.17,19,25,0.98,2.61,1,44,12,15,44,7,22,24,3,14,1.51,33,15,1.07,2.95,False,False,False,True,False,True,False,16,1.13,719,283,436,39.36,-0.13,2.5,-1.84,12.86,-18.63,-904.15,-1.26,-0.91,-9.13,84.38,-7.49,11.73,7.26
935,2026-07-07T23:46:30.381595+00:00,20260707_234630,0.08,100.0,1.38,10,24,1.43,1.59,2,37,6,9,49,11,38,19,4,17,2.12,36,18,3.12,4.08,True,True,False,True,False,False,True,18,1.78,3029,1370,1659,45.23,0.03,2.07,-1.65,12.89,-19.92,-991.65,-0.33,-1.0,-10.01,81.4,-5.92,13.19,30.58
936,2026-07-07T23:46:30.381605+00:00,20260707_234630,0.08,100.0,1.35,18,10,1.58,1.99,0,23,14,18,71,9,28,20,0,10,2.45,20,18,4.67,1.1,True,True,False,True,False,False,True,25,1.89,5900,3288,2612,55.73,0.09,1.58,-1.79,12.86,-20.88,-995.0,-0.17,-1.0,-10.04,65.1,-1.86,8.71,59.56
937,2026-07-07T23:46:30.381617+00:00,20260707_234630,0.08,100.0,1.69,18,27,0.72,1.93,1,41,16,9,32,7,28,19,5,12,1.66,24,20,4.97,1.04,False,False,False,False,False,True,True,15,2.13,737,453,284,61.47,0.01,1.48,-2.33,7.06,-17.28,-740.79,-1.01,-0.75,-7.48,60.21,-0.41,11.56,7.44
938,2026-07-07T23:46:30.381627+00:00,20260707_234630,0.08,100.0,2.45,14,20,0.53,1.89,1,22,12,12,58,10,33,17,3,19,1.25,39,20,3.29,0.57,False,False,True,False,True,False,False,11,1.48,2369,1650,719,69.65,0.13,1.13,-2.16,11.13,-8.41,-655.19,-0.28,-0.66,-6.61,41.62,3.86,7.86,23.91
939,2026-07-07T23:46:30.381638+00:00,20260707_234630,0.08,100.0,1.6,10,17,1.1,1.5,2,42,18,14,69,12,38,24,2,17,2.55,27,12,0.56,3.02,False,False,True,True,False,True,True,10,2.4,849,261,588,30.74,-0.1,2.59,-1.3,7.81,-18.47,-914.81,-1.08,-0.92,-9.23,80.04,-8.09,9.29,8.57
940,2026-07-07T23:46:30.381652+00:00,20260707_234630,0.08,100.0,2.68,14,12,4.66,2.59,3,44,7,9,71,12,24,22,2,14,1.67,27,18,2.71,1.98,True,False,False,False,True,True,False,16,1.61,1336,751,585,56.21,0.18,2.22,-2.45,10.88,-20.37,-299.3,-0.22,-0.3,-3.02,51.81,0.47,14.75,13.49
941,2026-07-07T23:46:30.381663+00:00,20260707_234630,0.08,100.0,1.84,18,30,3.86,1.83,2,37,20,14,54,8,38,12,5,13,0.7,30,9,4.95,2.62,True,False,True,True,True,False,True,12,1.09,3479,1749,1730,50.27,0.07,1.69,-1.57,11.99,-18.47,-983.04,-0.28,-0.99,-9.92,68.94,-3.28,9.6,35.12
942,2026-07-07T23:46:30.381673+00:00,20260707_234630,0.08,100.0,1.77,18,12,3.87,2.36,2,37,20,19,79,7,26,7,0,20,2.63,23,7,2.83,1.72,False,True,True,False,True,False,False,18,2.2,4265,2329,1936,54.61,0.06,1.4,-1.55,17.38,-18.21,-995.06,-0.23,-1.0,-10.04,69.76,-2.74,5.95,43.05
943,2026-07-07T23:46:30.381685+00:00,20260707_234630,0.08,100.0,1.43,11,12,0.76,2.42,0,47,7,16,33,7,38,18,1,10,2.65,43,15,2.63,1.81,False,True,False,True,True,False,False,24,2.38,3844,2105,1739,54.76,0.05,1.87,-2.15,11.99,-11.28,-995.01,-0.26,-1.0,-10.04,82.66,-4.66,12.02,38.8
944,2026-07-07T23:46:30.381695+00:00,20260707_234630,0.08,100.0,1.77,14,25,4.88,2.13,3,44,16,19,56,7,29,18,2,6,1.64,33,14,1.03,3.54,True,False,False,False,False,True,False,19,2.2,526,247,279,46.96,-0.28,2.09,-2.37,12.88,-21.72,-921.7,-1.75,-0.93,-9.3,90.02,-7.36,13.45,5.31
945,2026-07-07T23:46:30.381711+00:00,20260707_234630,0.08,100.0,1.79,10,21,4.7,2.31,3,37,5,16,73,10,37,13,3,20,2.3,44,18,4.05,2.57,False,False,False,True,False,True,True,30,1.41,2021,1101,920,54.48,0.05,1.76,-2.0,10.36,-21.34,-945.91,-0.47,-0.95,-9.55,58.03,-1.05,11.11,20.4
946,2026-07-07T23:46:30.381721+00:00,20260707_234630,0.08,100.0,1.08,12,23,3.89,1.56,3,26,6,14,20,8,27,20,0,8,1.27,30,18,0.77,2.34,False,False,False,True,False,False,True,28,2.21,286,115,171,40.21,0.11,2.3,-1.37,8.36,-9.36,-191.28,-0.67,-0.19,-1.93,16.21,3.32,8.88,2.89
947,2026-07-07T23:46:30.381731+00:00,20260707_234630,0.08,100.0,2.98,11,19,0.18,2.23,2,46,16,20,58,11,23,23,0,5,2.01,45,9,2.61,4.89,True,False,True,False,False,False,True,12,1.22,2317,1191,1126,51.4,0.13,2.43,-2.3,13.53,-23.28,-836.8,-0.36,-0.84,-8.45,69.59,-3.17,19.05,23.39
948,2026-07-07T23:46:30.381743+00:00,20260707_234630,0.08,100.0,2.58,19,16,0.57,2.63,3,22,9,17,26,11,33,10,5,6,2.7,45,15,1.42,2.0,False,False,True,True,True,True,False,25,2.46,2307,1178,1129,51.06,0.0,1.52,-1.57,12.38,-9.07,-982.41,-0.43,-0.99,-9.92,64.65,-2.56,7.3,23.29
949,2026-07-07T23:46:30.381756+00:00,20260707_234630,0.08,100.0,2.58,10,24,0.82,2.98,3,46,7,17,69,9,31,7,1,16,1.89,23,17,3.96,0.8,False,True,True,True,False,True,False,30,1.54,1360,771,589,56.69,-0.02,0.68,-0.94,5.92,-13.94,-921.84,-0.68,-0.93,-9.31,47.65,0.78,6.18,13.73
950,2026-07-07T23:46:30.381766+00:00,20260707_234630,0.08,100.0,1.66,16,27,2.01,2.65,3,33,13,13,44,11,34,15,5,9,0.81,23,13,3.7,3.52,False,False,False,False,False,True,False,19,2.58,107,36,71,33.64,-0.78,2.06,-2.22,6.2,-9.14,-650.05,-6.08,-0.66,-6.56,59.52,-5.97,12.77,1.08
951,2026-07-07T23:46:30.381777+00:00,20260707_234630,0.08,100.0,1.11,19,22,1.02,2.07,1,26,8,13,29,11,28,19,1,10,1.21,26,13,4.84,0.77,False,True,True,False,False,True,True,21,1.79,2992,1951,1041,65.21,0.02,1.18,-2.15,12.86,-21.32,-991.91,-0.33,-1.0,-10.01,80.74,-2.83,11.25,30.2
952,2026-07-07T23:46:30.381787+00:00,20260707_234630,0.08,100.0,1.42,14,20,1.0,2.16,0,31,11,12,39,12,40,12,2,13,1.93,44,19,4.11,4.66,True,True,True,True,True,True,True,16,2.54,4420,2188,2232,49.5,0.07,1.79,-1.62,13.48,-19.92,-995.26,-0.23,-1.0,-10.05,78.65,-4.84,9.65,44.62
953,2026-07-07T23:46:30.381803+00:00,20260707_234630,0.08,100.0,2.41,13,26,4.83,2.3,3,41,11,10,43,12,25,24,4,19,1.55,28,20,2.9,1.78,True,False,False,True,False,True,False,25,1.13,134,60,74,44.78,-0.79,2.05,-3.1,5.86,-20.37,-747.48,-5.58,-0.75,-7.55,69.07,-5.62,15.82,1.35
954,2026-07-07T23:46:30.381814+00:00,20260707_234630,0.08,100.0,2.68,16,30,3.17,2.88,1,34,8,12,63,7,36,23,0,10,0.82,44,10,3.32,0.74,True,True,True,False,True,False,False,22,2.38,5297,3520,1777,66.45,0.08,1.26,-2.24,11.23,-18.21,-994.64,-0.19,-1.0,-10.04,71.82,-1.26,10.58,53.47
955,2026-07-07T23:46:30.381825+00:00,20260707_234630,0.08,100.0,1.34,20,26,2.84,2.19,2,45,20,20,27,10,24,19,2,11,2.04,21,19,4.3,1.34,False,False,True,False,True,False,False,25,1.05,1354,843,511,62.26,0.22,1.9,-2.55,9.46,-10.04,323.52,0.24,0.33,3.27,57.03,0.99,11.43,13.67
956,2026-07-07T23:46:30.381837+00:00,20260707_234630,0.08,100.0,2.03,18,28,3.77,2.28,1,24,10,8,39,12,27,11,4,16,1.92,30,14,3.92,2.71,False,False,True,True,False,True,False,28,1.24,552,287,265,51.99,-0.16,1.68,-2.15,12.88,-18.47,-858.96,-1.56,-0.87,-8.67,76.58,-4.5,9.58,5.57
957,2026-07-07T23:46:30.381849+00:00,20260707_234630,0.08,100.0,2.0,17,15,1.22,1.93,3,39,17,9,54,11,40,10,1,14,1.3,41,19,1.16,3.47,False,False,False,False,False,True,True,28,2.12,1502,721,781,48.0,-0.02,1.63,-1.55,12.88,-11.26,-953.52,-0.63,-0.96,-9.63,67.45,-3.49,7.36,15.16
958,2026-07-07T23:46:30.381859+00:00,20260707_234630,0.08,100.0,1.24,10,27,0.79,1.63,2,33,17,11,46,12,23,7,5,10,3.0,44,14,3.52,3.57,False,True,False,False,True,False,False,26,1.75,3286,1774,1512,53.99,0.03,1.19,-1.32,12.86,-9.09,-992.39,-0.3,-1.0,-10.02,72.6,-3.28,6.7,33.17
959,2026-07-07T23:46:30.381872+00:00,20260707_234630,0.08,100.0,2.92,18,13,2.85,2.73,3,23,17,14,28,10,40,15,0,9,1.11,35,21,3.08,4.94,True,True,False,False,False,False,True,14,1.11,3909,2021,1888,51.7,0.1,1.83,-1.76,12.5,-20.37,-978.14,-0.25,-0.99,-9.87,69.96,-3.21,13.51,39.46
960,2026-07-07T23:46:30.381882+00:00,20260707_234630,0.08,100.0,2.37,16,12,3.18,2.56,2,35,14,10,42,8,39,7,2,18,1.11,42,16,1.05,0.6,False,True,True,True,True,True,True,20,2.07,4281,2495,1786,58.28,0.05,1.07,-1.37,11.99,-17.28,-995.06,-0.23,-1.0,-10.04,64.11,-1.34,3.83,43.21
961,2026-07-07T23:46:30.381895+00:00,20260707_234630,0.08,100.0,2.43,11,27,3.12,2.96,2,40,6,16,80,12,28,6,3,18,0.8,31,11,2.34,1.24,True,True,False,True,True,True,False,17,2.04,5627,3045,2582,54.11,0.08,1.05,-1.07,12.88,-18.63,-995.12,-0.18,-1.0,-10.04,47.34,0.56,5.27,56.8
962,2026-07-07T23:46:30.381905+00:00,20260707_234630,0.08,100.0,1.07,10,25,0.23,2.78,1,42,16,15,25,12,23,24,1,17,2.05,28,10,2.35,4.77,True,True,False,True,True,False,True,13,1.09,3192,1261,1931,39.51,0.08,2.78,-1.69,13.51,-20.88,-979.88,-0.31,-0.99,-9.89,73.05,-5.52,13.97,32.22
963,2026-07-07T23:46:30.381915+00:00,20260707_234630,0.08,100.0,2.35,18,21,1.56,1.71,1,37,5,15,40,7,31,15,2,18,1.59,30,17,2.47,1.68,False,True,False,False,True,True,True,14,1.19,4539,2445,2094,53.87,0.09,1.68,-1.76,12.5,-11.26,-983.49,-0.22,-0.99,-9.93,72.55,-3.26,10.9,45.82
964,2026-07-07T23:46:30.381927+00:00,20260707_234630,0.08,100.0,2.64,11,24,3.68,2.89,0,21,16,11,22,12,40,20,3,5,0.65,27,13,2.35,2.12,False,False,True,False,False,False,False,17,2.27,1632,885,747,54.23,0.17,1.83,-1.79,11.57,-9.56,-191.23,-0.12,-0.19,-1.93,41.54,1.79,14.69,16.47
965,2026-07-07T23:46:30.381938+00:00,20260707_234630,0.08,100.0,1.19,10,13,3.82,2.53,2,33,9,17,71,10,31,23,3,7,2.97,26,18,3.73,2.66,False,False,True,False,True,True,False,16,2.54,746,400,346,53.62,0.06,2.76,-3.07,17.38,-9.36,-698.1,-0.94,-0.7,-7.05,65.55,-2.35,15.19,7.53
966,2026-07-07T23:46:30.381950+00:00,20260707_234630,0.08,100.0,2.41,18,20,3.35,1.71,2,22,10,18,49,9,33,21,3,19,0.51,30,18,0.6,3.44,False,False,True,True,False,False,True,18,2.4,675,225,450,33.33,-0.02,2.29,-1.18,9.0,-9.36,-750.57,-1.11,-0.76,-7.58,45.98,-2.53,9.99,6.81
967,2026-07-07T23:46:30.381964+00:00,20260707_234630,0.08,100.0,2.34,11,13,2.68,1.63,0,40,17,17,50,10,28,10,3,6,2.21,31,19,1.7,2.09,True,True,True,False,False,True,False,22,2.28,4462,2349,2113,52.64,0.06,1.45,-1.48,11.57,-21.24,-995.07,-0.22,-1.0,-10.04,67.58,-2.71,8.49,45.04
968,2026-07-07T23:46:30.381975+00:00,20260707_234630,0.08,100.0,1.49,17,23,4.42,2.47,2,42,20,14,22,7,28,17,0,16,1.44,29,7,2.32,1.65,False,True,True,True,True,False,False,11,2.55,3323,1793,1530,53.96,0.03,1.98,-2.25,14.08,-18.21,-995.15,-0.3,-1.0,-10.05,76.26,-3.84,10.23,33.54
969,2026-07-07T23:46:30.381985+00:00,20260707_234630,0.08,100.0,2.26,14,15,0.38,1.82,3,41,18,11,36,10,40,9,2,8,1.29,30,10,0.56,3.9,False,False,False,True,False,False,False,17,2.28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,2026-07-07T23:46:30.381994+00:00,20260707_234630,0.08,100.0,3.0,12,27,3.21,1.56,0,27,7,15,24,12,27,10,2,9,2.12,24,9,2.12,1.19,True,True,True,True,False,True,True,20,2.76,3559,2024,1535,56.87,0.04,1.41,-1.77,12.88,-21.5,-995.0,-0.28,-1.0,-10.04,73.79,-3.02,7.55,35.93
971,2026-07-07T23:46:30.382005+00:00,20260707_234630,0.08,100.0,1.76,11,21,1.01,1.6,2,26,17,13,43,9,37,24,4,13,1.6,33,9,1.88,3.21,True,False,True,True,True,False,False,21,1.37,1327,631,696,47.55,0.16,2.81,-2.25,9.46,-11.31,-477.68,-0.36,-0.48,-4.82,51.87,-0.95,16.04,13.4
972,2026-07-07T23:46:30.382017+00:00,20260707_234630,0.08,100.0,1.09,19,16,4.34,2.07,3,24,14,13,79,7,26,17,0,10,0.84,31,11,2.33,4.64,True,True,False,True,False,True,True,19,2.2,2575,1105,1470,42.91,-0.01,2.37,-1.8,13.51,-19.92,-995.04,-0.39,-1.0,-10.04,87.93,-7.27,11.49,25.99
973,2026-07-07T23:46:30.382027+00:00,20260707_234630,0.08,100.0,1.78,13,20,1.92,2.97,1,41,11,15,39,11,37,15,5,16,2.09,44,11,4.72,1.6,True,True,False,False,True,True,True,16,1.67,3802,2038,1764,53.6,0.09,1.62,-1.68,12.65,-21.24,-975.48,-0.26,-0.98,-9.85,61.69,-1.68,10.09,38.38
974,2026-07-07T23:46:30.382041+00:00,20260707_234630,0.08,100.0,2.3,13,18,1.9,1.86,0,48,8,12,56,11,22,11,5,15,1.92,45,13,0.67,1.44,True,False,True,False,False,True,False,17,1.35,3092,1756,1336,56.79,0.05,1.37,-1.69,13.83,-16.43,-982.12,-0.32,-0.99,-9.91,57.91,-0.66,8.31,31.21
975,2026-07-07T23:46:30.382051+00:00,20260707_234630,0.08,100.0,2.32,18,20,3.4,2.87,2,41,7,13,40,10,32,14,4,8,1.35,26,9,4.19,1.71,False,True,False,True,True,False,False,30,1.84,3898,2158,1740,55.36,0.1,1.57,-1.72,9.03,-18.21,-968.4,-0.25,-0.98,-9.78,56.74,-0.67,11.43,39.35
976,2026-07-07T23:46:30.382062+00:00,20260707_234630,0.08,100.0,1.76,17,13,0.91,2.77,2,45,10,19,34,8,39,16,4,5,1.76,40,10,2.43,2.54,True,True,True,False,False,True,False,12,1.35,2683,1317,1366,49.09,0.02,1.74,-1.63,12.65,-19.92,-986.96,-0.37,-1.0,-9.96,76.2,-4.58,11.59,27.08
977,2026-07-07T23:46:30.382074+00:00,20260707_234630,0.08,100.0,1.58,12,30,0.16,1.56,0,36,14,19,46,12,37,20,3,20,0.84,28,10,1.47,2.92,True,False,False,False,False,False,True,10,2.38,1417,644,773,45.45,0.03,2.25,-1.82,10.6,-20.2,-903.11,-0.64,-0.91,-9.12,56.76,-2.25,12.61,14.3
978,2026-07-07T23:46:30.382083+00:00,20260707_234630,0.08,100.0,1.92,12,17,0.15,1.67,3,37,16,8,26,7,35,7,2,18,2.46,28,20,0.64,4.62,False,False,True,False,True,True,True,23,2.94,1460,584,876,40.0,0.06,1.77,-1.07,9.04,-9.14,-811.33,-0.56,-0.82,-8.19,48.99,-1.84,4.83,14.74
979,2026-07-07T23:46:30.382093+00:00,20260707_234630,0.08,100.0,2.33,13,22,1.52,2.66,0,38,9,18,62,8,23,20,0,9,2.65,25,13,3.08,4.41,False,True,True,True,False,False,False,25,2.87,2889,1468,1421,50.81,0.02,2.04,-2.06,12.86,-18.63,-994.24,-0.34,-1.0,-10.04,84.99,-5.63,17.29,29.16
980,2026-07-07T23:46:30.382106+00:00,20260707_234630,0.08,100.0,2.86,16,26,0.8,2.88,2,29,17,16,61,11,37,11,0,7,1.49,41,19,3.11,4.29,True,False,False,False,True,False,True,27,1.56,2647,1327,1320,50.13,0.01,1.92,-1.92,17.38,-20.37,-994.18,-0.38,-1.0,-10.04,89.44,-6.41,10.04,26.72
981,2026-07-07T23:46:30.382116+00:00,20260707_234630,0.08,100.0,2.77,19,20,1.27,1.68,2,42,6,17,77,10,28,19,5,5,2.89,24,16,2.88,2.55,True,True,True,True,False,False,True,22,1.91,2572,1344,1228,52.26,0.03,1.84,-1.96,12.65,-19.92,-986.63,-0.38,-1.0,-9.96,76.28,-4.12,14.84,25.96
982,2026-07-07T23:46:30.382128+00:00,20260707_234630,0.08,100.0,2.89,15,14,0.65,2.76,3,43,11,9,72,10,21,18,0,11,2.75,26,10,3.05,2.18,True,False,True,True,False,False,True,24,2.59,142,72,70,50.7,-0.12,2.12,-2.42,8.36,-11.01,-371.99,-2.62,-0.38,-3.75,30.78,2.05,13.44,1.43
983,2026-07-07T23:46:30.382140+00:00,20260707_234630,0.08,100.0,2.0,16,12,0.95,2.15,2,44,12,18,71,12,40,11,1,20,2.33,37,13,1.57,1.1,True,False,False,False,True,True,False,17,2.83,2985,1777,1208,59.53,0.12,1.46,-1.86,11.49,-21.5,-856.75,-0.29,-0.86,-8.65,72.08,-2.31,7.24,30.13
984,2026-07-07T23:46:30.382151+00:00,20260707_234630,0.08,100.0,1.91,10,20,1.47,2.83,3,38,20,14,37,10,37,18,1,13,2.78,40,12,2.94,3.27,False,True,False,True,True,False,False,24,2.86,2555,1327,1228,51.94,0.05,1.84,-1.88,12.25,-10.9,-971.18,-0.38,-0.98,-9.8,66.9,-2.75,15.4,25.79
985,2026-07-07T23:46:30.382164+00:00,20260707_234630,0.08,100.0,1.38,15,16,1.75,2.66,3,38,18,9,70,10,33,22,1,14,1.2,42,13,3.45,0.96,True,False,False,False,False,True,True,29,1.86,1936,1108,828,57.23,0.0,1.48,-1.97,12.88,-20.5,-971.41,-0.5,-0.98,-9.81,57.98,-0.65,8.36,19.54
986,2026-07-07T23:46:30.382173+00:00,20260707_234630,0.08,100.0,2.78,12,26,1.3,1.51,3,43,16,10,75,8,33,18,1,6,2.27,40,16,1.72,3.65,True,False,False,False,True,True,True,16,2.66,1572,832,740,52.93,0.03,2.31,-2.52,12.5,-20.88,-940.37,-0.6,-0.95,-9.49,70.48,-3.19,15.08,15.87
987,2026-07-07T23:46:30.382183+00:00,20260707_234630,0.08,100.0,1.62,12,14,4.78,1.91,2,28,18,10,54,9,36,10,1,10,1.14,27,8,3.43,2.18,False,False,False,True,False,False,True,18,1.5,2193,1134,1059,51.71,0.02,1.55,-1.61,13.51,-18.63,-971.76,-0.44,-0.98,-9.81,75.02,-4.02,8.67,22.14
988,2026-07-07T23:46:30.382195+00:00,20260707_234630,0.08,100.0,1.35,20,17,4.25,1.6,0,28,6,12,26,7,23,17,4,15,0.68,39,21,1.55,2.63,True,True,False,True,False,True,False,20,1.23,4138,1960,2178,47.37,0.06,1.94,-1.63,14.08,-21.72,-994.19,-0.24,-1.0,-10.04,71.56,-4.1,11.41,41.77
989,2026-07-07T23:46:30.382205+00:00,20260707_234630,0.08,100.0,1.16,19,19,2.73,2.22,2,50,15,14,20,8,32,9,3,5,2.83,42,16,2.17,4.53,False,True,True,False,True,False,False,27,2.81,3160,1594,1566,50.44,0.02,1.55,-1.54,8.52,-19.74,-995.0,-0.31,-1.0,-10.04,79.14,-4.8,8.1,31.9
990,2026-07-07T23:46:30.382217+00:00,20260707_234630,0.08,100.0,1.77,19,14,0.06,1.98,3,28,11,15,58,7,39,11,5,17,1.82,22,11,3.52,2.37,False,False,True,True,True,True,False,26,2.53,1324,689,635,52.04,0.1,1.86,-1.81,11.33,-9.14,-710.34,-0.54,-0.72,-7.17,66.78,-2.66,9.3,13.36
991,2026-07-07T23:46:30.382228+00:00,20260707_234630,0.08,100.0,1.58,12,28,0.77,2.83,2,23,12,13,20,8,27,13,4,8,1.0,23,20,1.39,1.24,False,True,False,True,False,False,False,17,1.01,1292,682,610,52.79,-0.07,1.11,-1.38,6.59,-18.63,-956.36,-0.74,-0.97,-9.65,76.52,-4.17,9.41,13.04
992,2026-07-07T23:46:30.382241+00:00,20260707_234630,0.08,100.0,1.45,13,23,1.37,1.78,0,38,12,11,78,9,35,14,5,7,1.05,31,20,4.18,4.74,True,True,False,True,True,False,False,28,2.27,2322,1102,1220,47.46,-0.03,2.17,-2.01,13.83,-20.2,-995.14,-0.43,-1.0,-10.05,92.42,-7.27,10.93,23.44
993,2026-07-07T23:46:30.382253+00:00,20260707_234630,0.08,100.0,1.18,13,18,4.63,2.0,3,30,13,16,65,11,24,9,5,7,2.43,30,11,2.21,3.46,True,True,True,False,True,False,False,25,2.31,3219,1582,1637,49.15,0.02,1.53,-1.44,17.38,-10.9,-995.01,-0.31,-1.0,-10.04,81.82,-5.39,7.26,32.49
